zone_or_farm,price_id,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
zone6,R01,CLARA,1.743364483053699,1.5177657084192366,0.2255987746344611,0.59666462768381745,0.42502095269084289,0.16407200889556439,0.2163970809628335,0.054922017541448702,0.022020215670200498,0.0329018018712482
zone6,R01,FEASIBLE_STATE_ORACLE,1.7392465207216723,1.5128526196033252,0.22639390111834609,0.59538971055993906,0.42364087156277791,0.16904604232602499,0.211825793280283,0.055115771367534698,0.0226664495223187,0.0324493218452159
zone6,R01,OUTCOME_ORACLE,1.6652644167985089,1.4205728361743672,0.24469158062414009,0.5630896973335916,0.39771958408273361,0.29189918847737012,0.1166116923038114,0.059834718085467101,0.041120483941612801,0.018714234143854199
zone6,R01,STATE_ORACLE,1.6995868079602003,1.460205880956928,0.23938092700327079,0.57861332490203798,0.408852461830644,0.22967211902671331,0.16522723777081769,0.057454698583509503,0.032078254910755201,0.025376443672754202
zone6,R02,CLARA,1.9779132259497945,1.5341556887197461,0.44375753723004679,0.60126435425967628,0.42962487974154789,0.14818030698867199,0.2319882023729658,0.054724132716196,0.0195986207453554,0.035125511970840601
zone6,R02,FEASIBLE_STATE_ORACLE,1.9739320234955025,1.5305311366209855,0.4434008868745154,0.60063780350903295,0.4286067471295365,0.15068488410813449,0.22923798882826671,0.054731539714045603,0.0198696672486302,0.034861872465415299
zone6,R02,OUTCOME_ORACLE,1.8845139646720368,1.5120774166604496,0.3724365480115866,0.58550864621944598,0.42342311792713849,0.1728741569948696,0.15387107870827699,0.048584858346646699,0.024227987348827699,0.0243568709978189
zone6,R02,STATE_ORACLE,1.9385984075161999,1.4625787580327532,0.47601964948344538,0.57959600326543281,0.40951900033508931,0.22500820359936291,0.16764601141293281,0.057118433039164397,0.031453718476143699,0.025664714563020701
zone6,R05P6179775281,CLARA,2.6895046954220798,1.7007058813324976,0.98879881408958115,0.66795171626587513,0.47640864171142161,0.085769704117531001,0.54328295694091433,0.10084373650365321,0.0091208346983503007,0.091722901805302806
zone6,R05P6179775281,FEASIBLE_STATE_ORACLE,2.6733134594555081,1.7040401806986551,0.96927327875685321,0.66979356593481765,0.47734524265697131,0.0751290802709524,0.55085780176231625,0.099711609598029105,0.007614682427869,0.092096927170160006
zone6,R05P6179775281,OUTCOME_ORACLE,2.4031588832413924,1.6158458627314869,0.78731302050990326,0.68449002228934874,0.45257155783473307,0.014519172416478401,0.66457366433248699,0.1020602491987644,0.0014147294150501999,0.1006455197837141
zone6,R05P6179775281,STATE_ORACLE,2.6578567519494216,1.6720215018707461,0.98583525007867678,0.66283693422862189,0.46835123175025511,0.1060567476086824,0.5273977608050413,0.1007542982598279,0.011612904861764001,0.089141393398063901
zone6,R10,CLARA,3.4349544793049072,1.7678624408291772,1.6670920384757293,0.68865053775805696,0.49527284381723019,0.0583336753871165,0.63302399894341133,0.1140094427553648,0.0052834188481535004,0.1087260239072112
zone6,R10,FEASIBLE_STATE_ORACLE,3.4077074061403048,1.7682995545608484,1.6394078515794568,0.69075619418968681,0.49539562857331759,0.047025331883371602,0.64272161671112926,0.11319857835017511,0.0037901285224974002,0.1094084498276776
zone6,R10,OUTCOME_ORACLE,3.0139934620714834,1.6242041312397231,1.3897893308317584,0.70970951520796977,0.45491938606738369,0.0078952820579333994,0.74845041106568233,0.1259037129249107,0.00068421188780999999,0.12521950103710061
zone6,R10,STATE_ORACLE,3.397059485559895,1.7494893930550035,1.6475700925048922,0.68778781624382268,0.49011187534133871,0.064619151117870394,0.6312167878490017,0.11364633343249129,0.0055279388912186003,0.1081183945412727
zone6,R20,CLARA,5.0723686334413181,1.8118263426592536,3.2605422907820629,0.69857344372414076,0.50762225444365594,0.036936716781468502,0.68927002076009991,0.11894782242687769,0.002768594457567,0.1161792279693107
zone6,R20,FEASIBLE_STATE_ORACLE,5.0304737187910975,1.8080859079640841,3.2223878108270121,0.70008153077316382,0.50657157054051838,0.027323329105453799,0.69571449126360996,0.1187781140938769,0.0019472380632486999,0.1168308760306281
zone6,R20,OUTCOME_ORACLE,4.4010648887455801,1.6296354229140977,2.7714294658314791,0.72615538352379283,0.45644502979614049,0.0059050887049004004,0.78794197823861634,0.14197673332405361,0.00046178124047719998,0.1415149520835764
zone6,R20,STATE_ORACLE,5.019379118752771,1.7981977694358768,3.2211813493168919,0.69933493311719208,0.50379400353821302,0.034987930414268897,0.69237911635604754,0.1190042490226632,0.0024525797786199002,0.1165516692440432
zone7,R01,CLARA,1.4638208823040764,1.2673413019063684,0.1964795803977088,0.57849304194665252,0.35557204613688947,0.22879202407278201,0.1421934082556216,0.053913603336095003,0.030739594458600899,0.023174008877494
zone7,R01,FEASIBLE_STATE_ORACLE,1.4585584491097321,1.2613692474578642,0.19718920165186829,0.57680281800690036,0.35389450275247858,0.2352571642759485,0.1348514671514989,0.053661701337721503,0.031429739501349599,0.0222319618363718
zone7,R01,OUTCOME_ORACLE,1.3676470584898524,1.1461089027518414,0.22153815573801139,0.53260453250543971,0.32151800143056247,0.44210997216315412,0.063087224988117099,0.074837040795719997,0.064277391245597296,0.010559649550122599
zone7,R01,STATE_ORACLE,1.4009405276668123,1.1858747084963079,0.2150658191705053,0.54976719196333368,0.33268817158350211,0.36316185540356788,0.099346279025807394,0.068189476436287796,0.052320754702983002,0.015868721733304801
zone7,R02,CLARA,1.6709669264844711,1.2850874083837345,0.38587951810073728,0.58437677051553383,0.36055690750693631,0.1986966369043465,0.1547509097599504,0.052116614652563301,0.026860500354129901,0.025256114298433299
zone7,R02,FEASIBLE_STATE_ORACLE,1.6662150430381011,1.2799808985783714,0.38623414445973031,0.58272497623863151,0.35912249464026152,0.20426063947869369,0.14749353555602129,0.051697472555939102,0.027458505789075899,0.024238966766863101
zone7,R02,OUTCOME_ORACLE,1.5702651501275979,1.2375816797304589,0.3326834703971393,0.54983185432663439,0.34721260170545509,0.35061299147265812,0.077925764577025505,0.062210750057683298,0.049157288490428198,0.013053461567255
zone7,R02,STATE_ORACLE,1.6158310084465806,1.1873371748438135,0.42849383360276772,0.55019442032571764,0.33309897673729588,0.36047044042401732,0.1002864956723843,0.067960477892719001,0.0519895790192152,0.015970898873503701
zone7,R05P6179775281,CLARA,2.2947486235177443,1.4674609146202722,0.82728770889747227,0.66318054632030776,0.41178542049472783,0.081612528667211096,0.5006987067628127,0.096329586378487403,0.0094040848653153004,0.086925501513171993
zone7,R05P6179775281,FEASIBLE_STATE_ORACLE,2.2784328312793529,1.4448406585714992,0.83359217270785291,0.65685271711649995,0.40543141598664578,0.084214482601305193,0.4796653442674419,0.090275380807383399,0.0095448442660806994,0.080730536541302605
zone7,R05P6179775281,OUTCOME_ORACLE,1.9857634632041408,1.3634848376963411,0.62227862550780022,0.67461263104567648,0.38257865731384899,0.0194814279392302,0.59551688178258932,0.094458183051025102,0.0024491065027402001,0.092009076548284899
zone7,R05P6179775281,STATE_ORACLE,2.2527773515885499,1.3954438888646603,0.85733346272388877,0.64479925721860543,0.3915559188779833,0.1528019798547447,0.4564157468315686,0.095861939242017094,0.018447116592168401,0.0774148226498486
zone7,R10,CLARA,2.9364664264152518,1.5389981095304883,1.3974683168847628,0.68388682741295004,0.4318801381661368,0.054028740213450603,0.59230217926968576,0.1091131172205302,0.0052723271224264998,0.10384079009810369
zone7,R10,FEASIBLE_STATE_ORACLE,2.9068617682109203,1.5137923774134516,1.3930693907974685,0.67973140420516687,0.42479987633550848,0.054596168428912899,0.57520283583444642,0.1048580714112355,0.0052523851220935003,0.099605686289141904
zone7,R10,OUTCOME_ORACLE,2.4666716718772772,1.3749782844001617,1.0916933874771153,0.70735699328563217,0.385807153578967,0.0063280702074677,0.71527926670769248,0.12407088844347119,0.00079309105485720005,0.123277797388614
zone7,R10,STATE_ORACLE,2.8880271331302581,1.4829780864289932,1.4050490467012635,0.6745045423049093,0.41614417662077319,0.094751126641609201,0.56409699156188309,0.1071440188588559,0.0090630616842258,0.098080957174630001
zone7,R20,CLARA,4.3329786360261826,1.5978007979224902,2.7351778381036902,0.69485554209405154,0.44839774726501358,0.029530416648273598,0.65337334425013505,0.114872260287466,0.0025414266050623,0.1123308336824036
zone7,R20,FEASIBLE_STATE_ORACLE,4.2815434682361477,1.5696114821869529,2.7119319860491933,0.69188328254294607,0.44047940014828979,0.029796210258281299,0.63721801666757472,0.1119698828349735,0.0026005803031836001,0.10936930253178979
zone7,R20,OUTCOME_ORACLE,3.5545549851475311,1.3825685344326977,2.1719864507148325,0.72893263131445785,0.38793924628473569,0.0036858718917574,0.77240696701259726,0.14501103542451699,0.00039824089624450001,0.1446127945282725
zone7,R20,STATE_ORACLE,4.2616283934951946,1.5481972781079656,2.7134311153872259,0.68949821438753633,0.43446417428340578,0.050019344305844399,0.62872117517805437,0.11231786055446411,0.0040097172280349003,0.1083081433264291
zone8,R01,CLARA,1.5948721531358454,1.3804250731180625,0.21444708001778259,0.57682505395320438,0.3873363549754647,0.23384175153116959,0.13699318477072009,0.053883602231174402,0.031609906160457099,0.022273696070717199
zone8,R01,FEASIBLE_STATE_ORACLE,1.5893654355492732,1.3742514760922588,0.2151139594570142,0.5747933564149128,0.38560219850754229,0.24294183147067799,0.13029741613281459,0.054119203753141699,0.032736569195148398,0.021382634557993201
zone8,R01,OUTCOME_ORACLE,1.4934945001549014,1.2496654356714201,0.2438290644834806,0.53029951466294378,0.35060611973764311,0.45847612293101109,0.066086067318206904,0.077224333019506305,0.066644762384849301,0.010579570634657099
zone8,R01,STATE_ORACLE,1.5230684930975384,1.2847258225600549,0.23834267053748351,0.54560478373876076,0.36045454302096758,0.38588618944352221,0.096550757830560399,0.070754780200269193,0.0557286325045468,0.0150261476957224
zone8,R02,CLARA,1.8217213041420408,1.4037249597979669,0.4179963443440729,0.58412579950134214,0.39388126696420189,0.1975262291127817,0.15536617401666239,0.052001984449821702,0.0270164297571189,0.024985554692702801
zone8,R02,FEASIBLE_STATE_ORACLE,1.8164783530082127,1.3977820608701363,0.4186962921380758,0.58195441600061881,0.39221191333278882,0.20510487631691399,0.14643379529937581,0.051909915601612698,0.028054287424279501,0.0238556281773331
zone8,R02,OUTCOME_ORACLE,1.7159064982715768,1.3486070366851326,0.36729946158644289,0.55036813657182226,0.37839870429205691,0.34624301424552989,0.081824990128623501,0.061895778478758899,0.048738683738323102,0.0131570947404357
zone8,R02,STATE_ORACLE,1.7611679534011428,1.286342778794453,0.47482517460668922,0.54607419339589369,0.36090874421040531,0.3824608213667785,0.097429775783251404,0.070533455537042405,0.055371851270174702,0.0151616042668677
zone8,R05P6179775281,CLARA,2.4992706500890249,1.5880477243668578,0.91122292572216645,0.65967616660086215,0.44565732442737321,0.079606443969126306,0.49021334957106111,0.0936339664688359,0.0097885356753570994,0.083845430793478795
zone8,R05P6179775281,FEASIBLE_STATE_ORACLE,2.4796079610808173,1.5738400506838683,0.90576791039694882,0.65879399770444924,0.44166640485349962,0.071059045348875305,0.49193651137378641,0.090083636637875997,0.0083306420442294006,0.0817529945936466
zone8,R05P6179775281,OUTCOME_ORACLE,2.1771538825320214,1.4847844028680155,0.69236947966400553,0.67608987349474892,0.41665077344455198,0.013123923526703701,0.6091829486475383,0.094911885696502898,0.0018158894964881999,0.093095996200014505
zone8,R05P6179775281,STATE_ORACLE,2.4560839031595409,1.5232049844147038,0.93287891874483719,0.64716526811304909,0.42744307163182399,0.13622724646186149,0.46847595090264421,0.095096425918016203,0.016674525318796599,0.078421900599219496
