price_id,target_coverage,method,ERRF,capacity,exceedance,coverage,TUWR,width
R02,0.90000000000000002,EnbPI-RH,2.3600862295932692,2.2861309466900064,0.073955282903262698,0.89829077784694467,0.20210114037074003,0.6413082088481562
R02,0.90000000000000002,Static,2.2775104472829288,2.1845944340532033,0.092916013229726216,0.87454734754261698,0.33714498683320743,0.61278671653444794
R02,0.90000000000000002,TSC,2.4699071749688208,2.4129261964105799,0.056980978558240879,0.92177653846352769,0.025444573306938924,0.67692485202809249
R02,0.94999999999999996,ACI,2.7577177746136807,2.7315769780833863,0.026140796530294715,0.96082093304037997,0.045981795975355559,0.76643349856539755
R02,0.94999999999999996,AgACI,2.7893230489317697,2.7631471076875682,0.026175941244202004,0.96122856288892811,0.053844563493058557,0.77530151249915591
R02,0.94999999999999996,EEE,2.6827556209249197,2.6533995503901759,0.02935607053474356,0.94780718739092851,0.17402606919545399,0.74447354696618206
R02,0.94999999999999996,EnbPI-RH,2.6408140885024194,2.6052037686744525,0.03561031982796696,0.94658586598948635,0.22263684099249845,0.73093540603479767
R02,0.94999999999999996,Static,2.5594360314196436,2.5136703471153101,0.045765684304334114,0.93178006657001522,0.33547519085732813,0.7052237707653769
R02,0.94999999999999996,TSC,2.7285357096852265,2.7017125943133022,0.026823115371924659,0.95986752191649216,0.062539039994882473,0.75804462671986828
R02,0.98999999999999999,ACI,3.1827135181733324,3.1779544738969325,0.0047590442764003415,0.99145424515304525,0.078132268994636031,0.89182043559167579
R02,0.98999999999999999,AgACI,3.1836953863026269,3.1788032683625755,0.0048921179400518815,0.9912169195275361,0.081376295085985789,0.89205886100337339
R02,0.98999999999999999,EEE,3.1299423352265978,3.1240640758343368,0.0058782593922609254,0.98716412385901664,0.15445148798934752,0.8766826833269018
R02,0.98999999999999999,EnbPI-RH,3.1013296416117266,3.0934854054952909,0.0078442361164355618,0.98616748667093845,0.18799868819623503,0.86809316918671897
R02,0.98999999999999999,Static,3.0552148318903067,3.0460131555825503,0.0092016763077566628,0.98338164710476472,0.22462514932260416,0.85475826752583861
R02,0.98999999999999999,TSC,3.171910308692182,3.1671293514620853,0.0047809572300969968,0.99148880624216407,0.084420872360950638,0.88877967086278575
R05P6179775281,0.10000000000000001,ACI,3.0198237669725398,0.41981087557619184,2.6000128913963478,0.21736569602618702,5.569056298096396e-06,0.11706099786113035
R05P6179775281,0.10000000000000001,AgACI,2.9253243818531347,0.53230818761190524,2.3930161942412291,0.269745568189241,0,0.14866136641048816
R05P6179775281,0.10000000000000001,EEE,3.1025320136567274,0.33999127451246514,2.7625407391442627,0.16770017417222949,0.0030774185466615339,0.094639761607274692
R05P6179775281,0.10000000000000001,EnbPI-RH,3.2699429589326057,0.22124359533247279,3.0486993636001332,0.11264141607331186,0.058546057953828036,0.061283671949973681
R05P6179775281,0.10000000000000001,Static,3.3228542142633364,0.18660243952928954,3.1362517747340473,0.096137497500128913,0.14792027655435422,0.05155301020750646
R05P6179775281,0.10000000000000001,TSC,3.0817008630953215,0.36074759723645827,2.7209532658588631,0.18851500320056525,0.00010733090319967598,0.10047018933873345
R05P6179775281,0.20000000000000001,ACI,2.7434582074544225,0.69393905668512279,2.0495191507692994,0.343606799926511,0,0.19406329592543656
R05P6179775281,0.20000000000000001,AgACI,2.6972855951111443,0.8319278002482503,1.8653577948628941,0.39842631026174152,0,0.2328241789487871
R05P6179775281,0.20000000000000001,EEE,2.8108833845124428,0.58124909292134519,2.2296342915910969,0.27822138497145316,0.0074467690850560427,0.16240881172212862
R05P6179775281,0.20000000000000001,EnbPI-RH,2.9817645626803584,0.42827638261428136,2.5534881800660751,0.21525883563716497,0.096897133376793801,0.11943894927632451
R05P6179775281,0.20000000000000001,Static,3.0557262434682197,0.37085313213772741,2.6848731113304898,0.18796789187642549,0.22760825392465336,0.10330882273796659
R05P6179775281,0.20000000000000001,TSC,2.7891452344006757,0.61663365409051907,2.172511580310156,0.31125549806033631,0.00011636695506793284,0.17234829519661565
R05P6179775281,0.29999999999999999,ACI,2.5683556319503991,0.93456289627832267,1.6337927356720774,0.44952449878702522,0,0.26165426210330123
R05P6179775281,0.29999999999999999,AgACI,2.5671537499910073,1.0800405794664556,1.4871131705245539,0.49825009986592333,3.5439449169704333e-06,0.30251877985277642
R05P6179775281,0.29999999999999999,EEE,2.6016034814784827,0.80248140701181669,1.7991220744666661,0.37659465282868887,0.015905516997332031,0.22455272017450828
