zone,price_id,method,mean_errf,mean_capacity_cost,mean_exceedance_cost,coverage,width,interval_score,tuwr,towr,ard,under_gap,over_gap
zone6,R01,CLARA,1.7752251261829635,1.553299926438092,0.22192519974487165,0.6009390143756108,0.4351470934663702,0.7076308647974362,0.153938717330287,0.21632272173183661,0.05410928349752384,0.020655836508372737,0.0334534469891511
zone6,R01,NMIN_10,1.776193862885385,1.5545955999719772,0.22159826291340792,0.60139110973847,0.4355110467062257,0.7077496447816826,0.15369494753742732,0.21932656887365418,0.054442886264606916,0.020596418936802533,0.03384646732780438
zone6,R01,NMIN_20,1.77610548620291,1.554472936318069,0.22163254988484113,0.6013240480047164,0.4354765906236671,0.7077627775356198,0.1539838380227375,0.2188778857922943,0.05441470834212412,0.02061676762571874,0.033797940716405385
zone6,R01,NMIN_30,1.7758639137578438,1.5541249231731769,0.221738990584667,0.6011794729967841,0.435378834122293,0.7077518812366024,0.15418673254308485,0.21787840836591124,0.05433481568520065,0.020649478815511626,0.03368533686968902
zone6,R01,NMIN_50,1.7752801485160945,1.5533605185871233,0.22191962992897105,0.600954562519035,0.4351641137329521,0.7076426439244925,0.15391644499604956,0.21643076057296873,0.05411336976623104,0.0206504481817946,0.033462921584436436
zone6,R01,NU_0,1.775305161444444,1.5533314818549138,0.22197367958953007,0.6009570476917915,0.4351559573475,0.7076884993090184,0.15368948636874363,0.21623888650643014,0.05403019600565653,0.020605700992851805,0.03342449501280473
zone6,R01,NU_10,1.775277688620058,1.553344542054714,0.22193314656534366,0.6009941460187569,0.4351596259429495,0.7076903482775814,0.15400580575723113,0.21660954211410083,0.054129408494453475,0.020637415503405945,0.03349199299104753
zone6,R01,NU_100,1.7750432048905291,1.5529863849292374,0.222056819961292,0.6009398816059435,0.4350590200088268,0.7073497831269198,0.15409331417493005,0.21706402590875543,0.05420336713820391,0.02068470551398289,0.03351866162422102
zone6,R01,NU_30,1.7754864763296079,1.5535906495726666,0.22189582675694114,0.6011086052684909,0.4352287572682171,0.7076385471428932,0.15381715463548432,0.21700434073879227,0.05418800324731932,0.02060794325442774,0.03358005999289159
zone6,R01,NU_60,1.775634494956717,1.553752411706826,0.22188208324989106,0.601172502209073,0.4352741960699472,0.7075600061525459,0.15378568094623604,0.21798165213295081,0.05429374785344109,0.02062940883879715,0.03366433901464394
zone6,R01,TOL_0.5,1.8218887790529308,1.6126849789697228,0.2092038000832081,0.6176130693425901,0.45182828799772723,0.7022127008451045,0.0872898515774704,0.27051063883606546,0.05216792021072299,0.011272554888831977,0.04089536532189101
zone6,R01,TOL_1,1.7752251261829635,1.553299926438092,0.22192519974487165,0.6009390143756108,0.4351470934663702,0.7076308647974362,0.153938717330287,0.21632272173183661,0.05410928349752384,0.020655836508372737,0.0334534469891511
zone6,R01,TOL_2,1.7498305268515488,1.5206735384541836,0.22915698839736534,0.5909239487306734,0.4259823777405533,0.7100913352028384,0.18500781352151405,0.182285840231185,0.05430034939355248,0.025704841181961417,0.02859550821159106
zone6,R02,CLARA,2.00522204235649,1.5684346307934014,0.43678741156308887,0.6055958840890138,0.43939841491449083,0.7070557923885125,0.13895402076744875,0.23429379917818152,0.05431181372757106,0.018426851277205156,0.0358849624503659
zone6,R02,NMIN_10,2.00590270890208,1.5698822687198877,0.43602044018219216,0.6060612177434563,0.4398050547814814,0.7071888151859742,0.13839549400131634,0.23763904468837868,0.05468942260810189,0.01838626344324151,0.03630315916486037
zone6,R02,NMIN_20,2.0058389370217693,1.5697432231092867,0.4360957139124825,0.605989299688382,0.43976599702569463,0.7072031987744851,0.1389894274241718,0.23707131912418636,0.05465817698645483,0.01840793456232273,0.03625024242413209
zone6,R02,NMIN_30,2.0057196079921615,1.5693848891287785,0.43633471886338265,0.6058619035594156,0.4396653414131923,0.7071716110355846,0.13915026058613683,0.23612040167284293,0.05458999064225825,0.018435302599459413,0.036154688042798845
zone6,R02,NMIN_50,2.005218630984788,1.5684355400199639,0.4367830909648245,0.6055953326415059,0.4393986703152106,0.7070477791846724,0.13895231088031645,0.23429037252567833,0.05431180857316982,0.01842747829536961,0.035884330277800205
zone6,R02,NU_0,2.0052718489683987,1.5687180417239468,0.43655380724445186,0.6056643651089866,0.4394780247264418,0.7071719003237014,0.13839016759127665,0.23388164138442233,0.054202590289582374,0.018344067658116452,0.03585852263146592
zone6,R02,NU_10,2.005108933653962,1.5683995204179637,0.43670941323599827,0.6055329950365214,0.43938855244948033,0.7071916851273844,0.13895720416081866,0.23374895226431502,0.05424038525532496,0.018420462993421437,0.03581992226190352
zone6,R02,NU_100,2.0051761408635254,1.5682861474669585,0.4368899933965668,0.605574416294961,0.4393567061149283,0.7070077103684101,0.13931818519128894,0.23418038234632313,0.0544100028601282,0.01847533680856701,0.03593466605156119
zone6,R02,NU_30,2.0051710015844537,1.568410098817288,0.43676090276716567,0.6056243643354525,0.43939152390996467,0.7071233404260271,0.1391508478556446,0.23411303734885502,0.05436276360932899,0.01842842252426568,0.03593434108506332
zone6,R02,NU_60,2.0052496305571874,1.56840800545725,0.43684162509993757,0.6056008974835158,0.43939093588748207,0.707104290095426,0.13923688145154992,0.2341903183068518,0.05438519354619645,0.01845317526879934,0.0359320182773971
zone6,R02,TOL_0.5,2.0393511940467497,1.6263802136340555,0.41297098041269414,0.6221350222309067,0.4556752640270341,0.7013476634467137,0.07566502804271068,0.2896943434523052,0.053390690602348106,0.009606456728835179,0.04378423387351293
zone6,R02,TOL_1,2.00522204235649,1.5684346307934014,0.43678741156308887,0.6055958840890138,0.43939841491449083,0.7070557923885125,0.13895402076744875,0.23429379917818152,0.05431181372757106,0.018426851277205156,0.0358849624503659
zone6,R02,TOL_2,1.9862692862194697,1.5348931092183622,0.4513761770011075,0.5953389977396426,0.42997663919116524,0.7097788129286023,0.173737823418861,0.19919952464370172,0.05466206790201875,0.023713531467640662,0.030948536434378088
zone6,R10,CLARA,3.466674257959112,1.7701729819755236,1.6965012759835885,0.682233047283373,0.49606649108924433,0.7100119496552927,0.061355692550124304,0.6091194145964376,0.10529059760633698,0.0055047257192161305,0.09978587188712085
zone6,R10,NMIN_10,3.4669615281229316,1.7706872732453554,1.6962742548775764,0.6823306274458416,0.4962109549290847,0.7099510646246343,0.06083693677286003,0.6093300057693448,0.10530210788815872,0.0054615403881317125,0.099840567500027
zone6,R10,NMIN_20,3.4669710819384973,1.7706354188664972,1.6963356630719997,0.6822798496830206,0.49619638909232683,0.7099738917378963,0.06133955330827567,0.6095324040915828,0.10528628257460368,0.005481574312080746,0.09980470826252294
zone6,R10,NMIN_30,3.4668262535725267,1.770577702450076,1.6962485511224508,0.682286324553835,0.49618017661580394,0.7099947148730523,0.06125038981960567,0.609481589853361,0.10529627629431897,0.0054836744733723275,0.09981260182094664
zone6,R10,NMIN_50,3.466680006841788,1.7701694048995782,1.6965106019422094,0.6822308726172609,0.4960654862926305,0.7100183448197662,0.061355692550124304,0.6091199396465661,0.10528828431658513,0.0055047257192161305,0.099783558597369
zone6,R10,NU_0,3.4681897202166323,1.7697160500664577,1.6984736701501746,0.6819809712824858,0.4959381394293944,0.7099816124500546,0.061108876636840476,0.6085963664660565,0.1049744935272572,0.005467666013462631,0.09950682751379457
zone6,R10,NU_10,3.467550444128175,1.7698994628198175,1.6976509813083573,0.6820486566457717,0.4959896598657313,0.7099735003001143,0.06116601218671942,0.6090581124234596,0.10507258739002683,0.005481287154199795,0.09959130023582703
zone6,R10,NU_100,3.4647974942229935,1.7713731885767983,1.6934243056461953,0.6827080726700574,0.49640362777499564,0.7098980404538274,0.06196135942036374,0.6110243033648857,0.10578769028238318,0.005516513948724049,0.10027117633365913
zone6,R10,NU_30,3.4662449008592273,1.7705872685238493,1.6956576323353783,0.6824595155782244,0.49618286371517845,0.7099141248580425,0.06086950884845907,0.6102739835594739,0.10536600131959836,0.00543637596257402,0.09992962535702435
zone6,R10,NU_60,3.4654118172032864,1.7710480768947114,1.6943637403085752,0.682508893068782,0.49631230426879147,0.7098400376327321,0.06149211665281054,0.6105982765510535,0.1055273104958859,0.005494277102436387,0.10003303339344952
zone6,R10,TOL_0.5,3.4647857497276275,1.78710858152989,1.6776771681977374,0.6872124842588905,0.5008236819753022,0.7085670510903107,0.043768960033982125,0.6329701903604776,0.10667011552892489,0.003654094070347946,0.10301602145857694
zone6,R10,TOL_1,3.466674257959112,1.7701729819755236,1.6965012759835885,0.682233047283373,0.49606649108924433,0.7100119496552927,0.061355692550124304,0.6091194145964376,0.10529059760633698,0.0055047257192161305,0.09978587188712085
zone6,R10,TOL_2,3.4657031143762134,1.7621486475527746,1.7035544668234388,0.6807470190499307,0.4938124645660002,0.7135162658232578,0.07169075883116789,0.6052408482532622,0.10591006962747386,0.0065779898180411,0.09933207980943275
zone6,R20,CLARA,5.121862006505572,1.8061773131110483,3.315684693394524,0.6909625035283445,0.5061800672509085,0.7098472976440907,0.041655948764308004,0.6521917922602515,0.11005229802626311,0.00343675535056595,0.10661554267569716
zone6,R20,NMIN_10,5.12265768196865,1.8059083233163844,3.316749358652265,0.6908820866792935,0.5061045083198232,0.7098085834003864,0.04156375967385081,0.6517463765198953,0.10998695772768112,0.003448948675443076,0.10653800905223805
zone6,R20,NMIN_20,5.122715935623731,1.8058860150975653,3.3168299205261658,0.6908388832410749,0.5060982419662223,0.7098384729466247,0.04197209788070511,0.6520800912550293,0.10997670162161537,0.003467656977578597,0.10650904464403678
zone6,R20,NMIN_30,5.122598036528613,1.8059245290327741,3.3166735074958393,0.690882923169948,0.5061090604873484,0.7098512903968462,0.04177853109350366,0.6520343104239301,0.11000967570380975,0.0034581917844671746,0.10655148391934258
zone6,R20,NMIN_50,5.121865362428543,1.8061785830078094,3.3156867794207336,0.6909625035283445,0.5061804239634818,0.7098477380655811,0.041655948764308004,0.6521917922602515,0.11005229802626311,0.00343675535056595,0.10661554267569716
zone6,R20,NU_0,5.124719112646984,1.804956804235719,3.319762308411265,0.690625489635951,0.5058372276791868,0.7097758547777356,0.04203898460894616,0.6502381289350799,0.10975492988656231,0.0034573234211441777,0.10629760646541814
zone6,R20,NU_10,5.123229491224392,1.8057927523331363,3.3174367388912556,0.6907796036089912,0.5060720445604838,0.7098678923918872,0.04188145594933819,0.6512264273179325,0.10989106897453721,0.003448593112563126,0.10644247586197408
zone6,R20,NU_100,5.117067670365065,1.8096424312427752,3.3074252391222903,0.6918166280461217,0.5071534150407194,0.7100599915863607,0.041086313340910154,0.6560691966625329,0.11078834557319853,0.003373466037269409,0.10741487953592911
zone6,R20,NU_30,5.121141609787858,1.8068733247331183,3.3142682850547405,0.6910628201695183,0.5063755761335126,0.7098709241149648,0.04122463601670344,0.652738896283294,0.1101056586294152,0.003415696476273173,0.10668996215314201
zone6,R20,NU_60,5.119395136908688,1.8081239178357058,3.311271219072982,0.6913758608615433,0.5067268663308686,0.7099827667542287,0.041249718283686135,0.6540701560998153,0.11040427925005732,0.0034058839647616974,0.10699839528529562
zone6,R20,TOL_0.5,5.111298182735305,1.8165315095602173,3.2947666731750878,0.693755655153621,0.5090885493995515,0.7092880741654468,0.03361519319470062,0.6650030954252442,0.1112872813387479,0.002651271895380195,0.10863600944336772
zone6,R20,TOL_1,5.121862006505572,1.8061773131110483,3.315684693394524,0.6909625035283445,0.5061800672509085,0.7098472976440907,0.041655948764308004,0.6521917922602515,0.11005229802626311,0.00343675535056595,0.10661554267569716
zone6,R20,TOL_2,5.126250124248329,1.801324308784055,3.3249258154642733,0.6899159367356836,0.50481686378827,0.7114422294367708,0.04944302014585479,0.6489400178231451,0.11016034959370186,0.00402720605506747,0.1061331435386344
zone6,Rref,CLARA,2.7148617749298047,1.720204526909553,0.9946572480202522,0.6665722666569422,0.48203040820554466,0.7082349894282196,0.07985914972859116,0.5416802721508412,0.09491141347577049,0.008227051508531766,0.08668436196723872
zone6,Rref,NMIN_10,2.715212790185268,1.7208929811713987,0.9943198090138692,0.6667819436837192,0.48222379423415307,0.7082150509228302,0.07954794304370222,0.5421305982193448,0.09514243616610614,0.00823485001671487,0.08690758614939127
zone6,Rref,NMIN_20,2.715246887896054,1.7208432010489454,0.9944036868471084,0.6666876616394771,0.48220981105368865,0.7082848945242961,0.08004109371126872,0.5419639144050925,0.09508513400815564,0.008256621894831959,0.08682851211332368
zone6,Rref,NMIN_30,2.7151849366086234,1.72068199294502,0.9945029436636034,0.6666551246341025,0.4821645278784286,0.7083252483033832,0.08006118224445764,0.5417395205596367,0.0950680397245605,0.008264533199243779,0.08680350652531672
zone6,Rref,NMIN_50,2.7148581965096756,1.7202147225686968,0.9946434739409792,0.6665738514912812,0.4820332721547424,0.7082235994150752,0.079846602096914,0.5415497056663874,0.09490971393401056,0.00822569639638053,0.08668401753763003
zone6,Rref,NU_0,2.7153164252599318,1.7198982737941557,0.9954181514657758,0.6664077996127739,0.4819443820495342,0.7083644571133595,0.0798811421627815,0.5401842930890395,0.09472233318004887,0.00821276388480144,0.08650956929524745
zone6,Rref,NU_10,2.7152264471814855,1.720123179313811,0.9951032678676743,0.6665854373876648,0.48200755775730253,0.708361373979605,0.07960585609045098,0.5412381526097925,0.09486122431069205,0.00819334360303073,0.08666788070766132
zone6,Rref,NU_100,2.7140327029827733,1.7210147922564691,0.993017910726304,0.6669744564369711,0.48225801083108294,0.7082392525078166,0.08039725752843647,0.5439528066955593,0.09543332210623755,0.008294513022852444,0.08713880908338509
zone6,Rref,NU_30,2.7145134280229306,1.7204406827221848,0.9940727453007457,0.6667140897076442,0.4820967441079694,0.7083140327518557,0.08034607397958994,0.542181560507324,0.09512778819469904,0.008271289552363635,0.0868564986423354
zone6,Rref,NU_60,2.7144434513341578,1.720674550601375,0.9937689007327828,0.6667884218787026,0.48216243733246095,0.7083150636040109,0.08032152346859359,0.5432534896083901,0.09522467849006888,0.008280486757119856,0.08694419173294904
zone6,Rref,TOL_0.5,2.722767092209937,1.7464534294959746,0.9763136627139629,0.6745405638779858,0.4894036954489215,0.7057939695407728,0.04998836565346958,0.571433582907014,0.09602567027288164,0.004718078930384581,0.09130759134249705
zone6,Rref,TOL_1,2.7148617749298047,1.720204526909553,0.9946572480202522,0.6665722666569422,0.48203040820554466,0.7082349894282196,0.07985914972859116,0.5416802721508412,0.09491141347577049,0.008227051508531766,0.08668436196723872
zone6,Rref,TOL_2,2.70943401496415,1.705515123144805,1.0039188918193451,0.66331119711688,0.477904171192975,0.7127501403301175,0.09445983524892006,0.5316878913799422,0.09567546682043652,0.010277403569848348,0.08539806325058819
zone7,R01,CLARA,1.4514057677204972,1.2641296167332163,0.18727615098728087,0.5915947661432264,0.3546500630924098,0.5880636675876062,0.19537357027489105,0.19217696411900861,0.05725158619222102,0.02672385287152203,0.030527733320698983
zone7,R01,NMIN_10,1.4517648680614887,1.264647839563553,0.187117028497936,0.5918305354698332,0.3547956313031785,0.5880888132140483,0.194251400310709,0.1928876494131817,0.057252580505359536,0.026605054629912382,0.030647525875447154
zone7,R01,NMIN_20,1.4517663254025748,1.2646410998954538,0.1871252255071209,0.5918234663365146,0.3547937381379821,0.5880936826331132,0.19439763236604699,0.19301613775313903,0.057258435510679905,0.026611338772544988,0.03064709673813492
zone7,R01,NMIN_30,1.4517320047073496,1.264549649336687,0.1871823553706626,0.591734031768531,0.3547680497787779,0.5880844638295574,0.19493866041089877,0.1927968694304938,0.05729178158975728,0.026672608153255128,0.03061917343650215
zone7,R01,NMIN_50,1.451388004425679,1.2640985858880642,0.18728941853761472,0.59158127720775,0.35464134656287266,0.588057225063616,0.19549978925957687,0.19215866801926518,0.057269960238920566,0.026739402652255276,0.030530557586665296
zone7,R01,NU_0,1.4518733090666445,1.2645934936666903,0.18727981539995392,0.5915666808080675,0.3547803656018126,0.5878068507604993,0.19426546445151086,0.19150045865663817,0.05704055539004617,0.02661402310414092,0.030426532285905254
zone7,R01,NU_10,1.452029037537466,1.264795681410026,0.18723335612743977,0.5917095108988082,0.35483715991173836,0.5878336400451608,0.19438375295476185,0.1921614602321782,0.057148475470915956,0.026614011651945494,0.030534463818970455
zone7,R01,NU_100,1.451165892763489,1.2638577480136803,0.18730814474980853,0.5916096769394841,0.35457369547456263,0.5880778393822417,0.19618617003417213,0.19321764985859147,0.05746251621683618,0.026831255666961235,0.030631260549874945
zone7,R01,NU_30,1.4518476776186113,1.2646185465704363,0.18722913104817523,0.5917974514695491,0.3547874029343254,0.5881293659514487,0.19508581506573622,0.19329694603945266,0.05737985298668863,0.02669587466376772,0.030683978322920913
zone7,R01,NU_60,1.4514897391052246,1.2642463927434944,0.18724334636173023,0.5917853770060847,0.3546828653424879,0.5881251683878277,0.1957644146740629,0.19373767699185054,0.057510335202945226,0.026777448291100726,0.030732886911844507
zone7,R01,TOL_0.5,1.5176148534579303,1.3450852885671098,0.17252956489082072,0.616166197746245,0.3773904203491214,0.5847151376923596,0.087573424915188,0.2603982669247096,0.053481473106693996,0.012287939258584324,0.04119353384810968
zone7,R01,TOL_1,1.4514057677204972,1.2641296167332163,0.18727615098728087,0.5915947661432264,0.3546500630924098,0.5880636675876062,0.19537357027489105,0.19217696411900861,0.05725158619222102,0.02672385287152203,0.030527733320698983
zone7,R01,TOL_2,1.4186922422889843,1.2219436810236994,0.1967485612652852,0.576570418677057,0.3428000811515342,0.5909599148480015,0.2594455211402732,0.15680337509149522,0.06064210433574727,0.0360178085623855,0.024624295773361775
zone7,R02,CLARA,1.6480340454534859,1.2803683194041757,0.3676657260493102,0.5972662391737772,0.35921149642694894,0.5861780395217985,0.1690734735020795,0.20899110101696727,0.05624666748155636,0.02332334806857491,0.03292331941298145
zone7,R02,NMIN_10,1.6482502211516057,1.2810017591169771,0.3672484620346285,0.597610599833246,0.3593894289305449,0.5862451545430116,0.16788208890049336,0.21035790104950303,0.056334475173307925,0.023191778299410076,0.03314269687389785
zone7,R02,NMIN_20,1.648268753986939,1.280997920750279,0.3672708332366598,0.5975665095750251,0.35938835073765213,0.5862493687012159,0.16804277686608088,0.21026238868887182,0.05631793187075714,0.02320553782028251,0.03311239405047463
zone7,R02,NMIN_30,1.6482776879816776,1.280874045519927,0.3674036424617508,0.5974592669566865,0.35935355432463184,0.5862339548837109,0.16877317069608552,0.20991334261143693,0.05634862622757184,0.023275496128370418,0.033073130099201424
zone7,R02,NMIN_50,1.6480220385961248,1.2803523562245211,0.36766968237160386,0.5972667386417677,0.3592070123877201,0.5861734984187335,0.16908229559513058,0.2090177946093445,0.056249889825958264,0.023325047391361497,0.032924842434596764
zone7,R02,NU_0,1.6487619862583942,1.2814035074218628,0.3673584788365313,0.5974719330271995,0.35950227957798464,0.5859874280147128,0.1673740051699073,0.20989978725462474,0.0561548767025024,0.023148746203312493,0.03300613049918991
zone7,R02,NU_10,1.6485516924053172,1.2808826989764115,0.3676689934289058,0.5973328347275672,0.3593559850708353,0.5860325401294209,0.16833943046211025,0.20943749796276565,0.05620262013494853,0.023250391814144407,0.032952228320804126
zone7,R02,NU_100,1.6479278540162818,1.2801453386428372,0.36778251537344475,0.5973135136144408,0.3591488613816291,0.5862187400763843,0.16994633474572476,0.20961776509083122,0.0564545837255289,0.023417079987468076,0.033037503738060824
zone7,R02,NU_30,1.6480197230119715,1.2804449035556789,0.36757481945629267,0.5973508531026017,0.3592330088290565,0.5862836801584331,0.16951650239893168,0.20934640250754025,0.05631510809765205,0.023323913954876672,0.03299119414277538
zone7,R02,NU_60,1.6480868151202486,1.2804692374771667,0.36761757764308184,0.5974274252882714,0.35923984420026095,0.5862211670464949,0.16964049607955223,0.20989104458427865,0.056443419508277685,0.02335840741675504,0.03308501209152265
zone7,R02,TOL_0.5,1.7009065241216539,1.3609811480408265,0.33992537608082746,0.6212452799590832,0.3818555494147722,0.5849540129527611,0.07305474605470895,0.2822668981964598,0.05484054792414601,0.010376973273223532,0.04446357465092248
zone7,R02,TOL_1,1.6480340454534859,1.2803683194041757,0.3676657260493102,0.5972662391737772,0.35921149642694894,0.5861780395217985,0.1690734735020795,0.20899110101696727,0.05624666748155636,0.02332334806857491,0.03292331941298145
zone7,R02,TOL_2,1.6227290146115605,1.236949712979652,0.3857793016319085,0.5820629469726624,0.34701525866725125,0.5899888754742327,0.23507150787896156,0.17002377338694852,0.059041652783257625,0.032413847194038954,0.026627805589218675
zone7,R10,CLARA,2.8852478653199713,1.4829163912145287,1.402331474105443,0.6808976038637571,0.4161070222163739,0.5955861936929356,0.05457058133060328,0.5757817473716995,0.10508141562008746,0.005579462633454309,0.09950195298663315
zone7,R10,NMIN_10,2.8854719910647875,1.4826529223801146,1.4028190686846727,0.68070592206122,0.41603301411681937,0.5956097174584716,0.05482541258862394,0.5759659735170912,0.10493581470386515,0.0056005042238821716,0.09933531047998297
zone7,R10,NMIN_20,2.8854282557844284,1.482729860602005,1.4026983951824235,0.6807435255100444,0.41605462597690096,0.5956339716501816,0.05489837350479981,0.5760372092677247,0.10499107483659917,0.005609507714021315,0.09938156712257784
zone7,R10,NMIN_30,2.8854131622590895,1.482761645406518,1.4026515168525713,0.680782795398861,0.41606355429277536,0.5956261700256661,0.05469050525411241,0.5760983121753673,0.10500715827146866,0.005597291342368723,0.09940986692909994
zone7,R10,NMIN_50,2.885259470221155,1.482934998130219,1.4023244720909356,0.6809013595509407,0.4161122488780847,0.5955844067171983,0.05450671344588482,0.5757817473716995,0.10507916177891756,0.005576339841471901,0.09950282193744565
zone7,R10,NU_0,2.8862427460744366,1.481859513555436,1.4043832325190013,0.6807420881697046,0.4158101464694377,0.5955322812572073,0.054274461493332204,0.5756289305057352,0.10495238588455445,0.005599012032388482,0.09935337385216596
zone7,R10,NU_10,2.885597241041479,1.4824990413166086,1.4030981997248706,0.6808386733333986,0.41598978909898054,0.5955508592257303,0.0545006254793802,0.5760235405477795,0.10503764072647223,0.005581080004953081,0.09945656072151915
zone7,R10,NU_100,2.8833384436557883,1.4847895211032291,1.3985489225525594,0.6815786514156289,0.4166331822974696,0.5957237757342648,0.05494781835122435,0.5787957209852465,0.1058280232571357,0.005607117339229424,0.10022090591790629
zone7,R10,NU_30,2.88476457556497,1.4834361709348145,1.4013284046301553,0.6810776396338627,0.41625302775578,0.5956634644807625,0.05452736826048645,0.5768099195598627,0.10531243479281274,0.005593123042924712,0.09971931174988803
zone7,R10,NU_60,2.883912489951414,1.4837646049955664,1.4001478849558475,0.6812844420960169,0.4163452845144182,0.5955714225495864,0.05464211290417274,0.577404880743495,0.10549485451699195,0.005587906516877758,0.09990694800011418
zone7,R10,TOL_0.5,2.8958412312416764,1.5212805411899843,1.3745606900516918,0.6879919161601243,0.42688346883869294,0.599424023045811,0.034172958938587544,0.6056996571168388,0.10744275293076873,0.00317141943674535,0.10427133349402339
zone7,R10,TOL_1,2.8852478653199713,1.4829163912145287,1.402331474105443,0.6808976038637571,0.4161070222163739,0.5955861936929356,0.05457058133060328,0.5757817473716995,0.10508141562008746,0.005579462633454309,0.09950195298663315
zone7,R10,TOL_2,2.880560422171663,1.46758206657485,1.4129783555968134,0.6781652793864178,0.4117996276546663,0.5982151056005228,0.07610644490770838,0.5706948652532631,0.10647686523612926,0.007703495067484911,0.09877337016864435
zone7,R20,CLARA,4.262101723241085,1.5277253228821441,2.7343764003589413,0.6906506844233328,0.4286938007746928,0.6002008928714937,0.035197450462311486,0.624435232132982,0.11021779166079784,0.003199624207096861,0.10701816745370098
zone7,R20,NMIN_10,4.263105013298587,1.5271199369255046,2.7359850763730824,0.6904796621170358,0.4285237485396817,0.6001344921905731,0.03556944753157759,0.6244931339265584,0.110069678306202,0.003217185705322879,0.10685249260087913
zone7,R20,NMIN_20,4.263038775408308,1.5271595804060825,2.7358791950022257,0.6904931237610584,0.4285348843488328,0.6001582883051487,0.035692621309248926,0.6245695722709691,0.1101085037405889,0.0032291024349081353,0.10687940130568077
zone7,R20,NMIN_30,4.262998558591994,1.5272112575844177,2.7357873010075764,0.6905340358300058,0.4285494004101629,0.6001558017560708,0.03542036405579627,0.6246088209825892,0.11012063964673842,0.0032141240246794964,0.10690651562205891
zone7,R20,NMIN_50,4.262102426860233,1.52772016501989,2.7343822618403437,0.6906501347998618,0.428692351936981,0.6002013597749236,0.03519803075779795,0.624435232132982,0.11021813645865366,0.00320008913431399,0.10701804732433967
zone7,R20,NU_0,4.263797611064236,1.5269683316354117,2.7368292794288247,0.6904060186772062,0.42848116278403764,0.6000530221285206,0.035244444681954465,0.6229085891124959,0.11000279260149139,0.0032127530529724503,0.10679003954851893
zone7,R20,NU_10,4.262985244116353,1.5277800262430064,2.735205217873347,0.6905996926505162,0.4287091668872946,0.6002930191524751,0.035278636828284846,0.623608097351531,0.11021068355112966,0.003226812945638604,0.10698387060549107
zone7,R20,NU_100,4.2559936445569715,1.531997841041903,2.723995803515069,0.6916994216693235,0.4298939463251869,0.6008540406638836,0.03536122513174686,0.6281689620277652,0.11130908694888655,0.003216112488548605,0.10809297446033794
zone7,R20,NU_30,4.261675517901292,1.5284910850367481,2.733184432864544,0.690825626228046,0.42890890250351416,0.6003746523070146,0.03563386973018131,0.6251184443294411,0.11039514655364319,0.00321580250498914,0.10717934404865403
zone7,R20,NU_60,4.260174326920203,1.5298401920721285,2.730334134848075,0.6911185657367142,0.42928786515390194,0.60058180864973,0.03525084553701723,0.6266766703365363,0.11068502666807746,0.003202133874470047,0.10748289279360741
zone7,R20,TOL_0.5,4.252087370544414,1.552709094621352,2.699378275923063,0.694858978163948,0.4357117141845827,0.6035094805672688,0.027638968105291914,0.6436123377362982,0.11302711218744702,0.0024692607243237408,0.11055785146312326
zone7,R20,TOL_1,4.262101723241085,1.5277253228821441,2.7343764003589413,0.6906506844233328,0.4286938007746928,0.6002008928714937,0.035197450462311486,0.624435232132982,0.11021779166079784,0.003199624207096861,0.10701816745370098
zone7,R20,TOL_2,4.264154209561247,1.5203705413538553,2.7437836682073917,0.689518034325777,0.42662785090719596,0.6007343307263817,0.04277479410382008,0.6212915876047547,0.1104732155319163,0.0038983902669538534,0.10657482526496244
zone7,Rref,CLARA,2.254537083271486,1.430353973796822,0.8241831094746642,0.6654192054734174,0.4013422982226361,0.5904110350844202,0.07313984454782307,0.5083676631249343,0.09523755638705546,0.008495248737394271,0.08674230764966119
zone7,Rref,NMIN_10,2.2546558858454726,1.430186528870932,0.8244693569745407,0.6653030611061567,0.40129526313109387,0.5904271183082366,0.07359093748214167,0.5082680046166227,0.09516976466972937,0.00851530151647319,0.08665446315325619
zone7,Rref,NMIN_20,2.2546389069885517,1.4302513467931544,0.8243875601953975,0.665334247342143,0.40131347041261706,0.5904276314296483,0.07353897948254101,0.5083370426184406,0.09519692711413394,0.008512842188701977,0.08668408492543198
zone7,Rref,NMIN_30,2.25465538312009,1.4303125314375584,0.8243428516825314,0.6653455968327374,0.4013306571104834,0.5904173436122591,0.07345566264842149,0.5083972454363049,0.09521450764136496,0.008516469158593623,0.08669803848277134
zone7,Rref,NMIN_50,2.2545664349807457,1.4303999345396712,0.8241665004410743,0.6654262428021646,0.4013552085436611,0.5903907273382653,0.07305236792289105,0.5083676631249343,0.09523056198545915,0.008488009607683733,0.08674255237777541
zone7,Rref,NU_0,2.2554314381888614,1.4310438381138963,0.8243876000749651,0.6654442659422865,0.4015360803341738,0.5903008174764522,0.07237866121389282,0.5088137200896479,0.09513307120676166,0.00843160219374369,0.08670146901301798
zone7,Rref,NU_10,2.2550797041642725,1.431142050583296,0.8239376535809767,0.6655861702381048,0.40156366810647703,0.5904355380713066,0.07255199508900036,0.5086910549120038,0.09534586707169038,0.008462620844062267,0.08688324622762811
zone7,Rref,NU_100,2.253663787918256,1.4321030140444193,0.8215607738738369,0.6660563079228057,0.40183360166297244,0.5904223083183182,0.07362708194760793,0.5101393786680292,0.09592000346727426,0.00852004123490975,0.0873999622323645
