zone_or_farm,price_id,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
Farm A,R20,CART,1.2366055702200798,0.39333942432580604,0.8432661458942738,0.6794191138515597,0.42550379491525187,0.1445186259738588,0.6538690467601086,0.11804638074925694,,
Farm A,R20,CLARA_online,1.183586626352384,0.4361494373423188,0.7474371890100691,0.7313639555266281,0.4736049331360476,0.052341739979692825,0.8021179914191291,0.15090468481330024,0.002525605800722575,0.14837907901257766
Farm A,R20,EEE,1.2570646246826096,0.3841660812171365,0.8728985434654735,0.6430850389542309,0.41519666782685577,0.18869044070968252,0.5960602803068846,0.0937745276215924,0.019143047115821446,0.07463148050577095
Farm A,R20,EnbPI-RH,1.4625674208682837,0.32696794996533207,1.1355994709029515,0.6051555245509019,0.3509291046225845,0.2897778179087549,0.42143877091410503,0.07166858632326423,,
Farm A,R20,LinUCB,1.1983996389734277,0.4398120385618503,0.7585876004115775,0.7214288326908537,0.4777202154051892,0.08341042889999786,0.7781811698358845,0.14973668173285754,,
Farm A,R20,Static,1.5023075719237347,0.3186980109314127,1.1836095609923218,0.5964856857997352,0.341637038292338,0.3292677214807976,0.4042309503834691,0.07988251651133711,,
Farm A,R20,TSC,1.194036493546802,0.4716003104688911,0.7224361830779144,0.7393254566503121,0.5134373748512935,0.027436149072482076,0.8312049112111453,0.15651148354018496,0.0011122720978260503,0.15539921144235888
Farm B,R01,ACI,0.476548533934503,0.4419097562665781,0.0346387776679249,0.6993231424924128,0.4946486511923012,0.039494404511316715,0.7720399629392269,0.11791971801240794,,
Farm B,R01,AgACI,0.494281699417327,0.45920093050694927,0.03508076891037773,0.7084830335839043,0.5140769368556396,0.11657084266573596,0.7455670215903438,0.14222562789987322,,
Farm B,R01,CART,0.3917336274362658,0.3512900634285234,0.04044356400774236,0.6214957304152257,0.3928287715989814,0.24160650372067705,0.4925254378703931,0.07425332405358771,,
Farm B,R01,CLARA_online,0.36342437496586544,0.3208761041543331,0.04254827081153246,0.6018253040156224,0.3586557836504527,0.2233994715434628,0.3769562579163485,0.0459158205222344,0.014819440320049854,0.031096380202184578
Farm B,R01,EEE,0.4151420603519535,0.3811406744775541,0.03400138587439933,0.6532115105304395,0.42636878401362116,0.14019497172538506,0.6571729177665834,0.08639045847919306,0.011011412565986294,0.07537904591320678
Farm B,R01,EnbPI-RH,0.36322786689172565,0.32060185334702446,0.04262601354470118,0.6004522093245476,0.3583476366759488,0.2400322633086801,0.40202617316780404,0.051569867977085605,,
Farm B,R01,LinUCB,0.33976935601164987,0.2892449835701506,0.05052437244149927,0.560898830256952,0.3231151987244052,0.4639453816502623,0.22224698743362845,0.06500196221941967,,
Farm B,R01,Static,0.3528403191590657,0.30285015778966,0.0499901613694057,0.5714060731610409,0.33840191133059555,0.4232896938570006,0.37267120918869806,0.07918149391246258,,
Farm B,R01,TSC,0.3538329778594854,0.31058515941912995,0.04324781844035533,0.589919583985888,0.3470929243974144,0.2236914192780322,0.23751004136426435,0.032534142425787456,0.014265044927758912,0.01826909749802855
Farm B,R02,ACI,0.5111873116024279,0.4419097562665781,0.0692775553358498,0.6993231424924128,0.4946486511923012,0.039494404511316715,0.7720399629392269,0.11791971801240794,,
Farm B,R02,AgACI,0.5293624683277048,0.45920093050694927,0.07016153782075546,0.7084830335839043,0.5140769368556396,0.11657084266573596,0.7455670215903438,0.14222562789987322,,
Farm B,R02,CART,0.43312454583086174,0.35545377562345454,0.07767077020740722,0.6262286376243771,0.39750709990789274,0.23513300563486636,0.5067958070053693,0.0739420963019895,,
Farm B,R02,CLARA_online,0.41055324035625934,0.3276067038023523,0.08294653655390677,0.6089182057197192,0.36621825516508094,0.18177946706921605,0.426116934547565,0.04691935597355889,0.011734897868129068,0.03518445810542977
Farm B,R02,EEE,0.4491434462263529,0.3811406744775541,0.06800277174879867,0.6532115105304395,0.42636878401362116,0.14019497172538506,0.6571729177665834,0.08639045847919306,0.011011412565986294,0.07537904591320678
Farm B,R02,EnbPI-RH,0.4058538804364268,0.32060185334702446,0.08525202708940235,0.6004522093245476,0.3583476366759488,0.2400322633086801,0.40202617316780404,0.051569867977085605,,
Farm B,R02,LinUCB,0.39265279414723187,0.29571734266866695,0.09693545147856487,0.5664894326630034,0.3303875123182438,0.4068828172727193,0.22745294965733065,0.055355662992043704,,
Farm B,R02,Static,0.4028304805284714,0.30285015778966,0.0999803227388114,0.5714060731610409,0.33840191133059555,0.4232896938570006,0.37267120918869806,0.07918149391246258,,
Farm B,R02,TSC,0.39708079629984083,0.31058515941912995,0.08649563688071066,0.589919583985888,0.3470929243974144,0.2236914192780322,0.23751004136426435,0.032534142425787456,0.014265044927758912,0.01826909749802855
Farm B,R05P6179775281,ACI,0.6365096308054821,0.4419097562665781,0.19459987453890396,0.6993231424924128,0.4946486511923012,0.039494404511316715,0.7720399629392269,0.11791971801240794,,
Farm B,R05P6179775281,AgACI,0.6562839019135658,0.45920093050694927,0.19708297140661646,0.7084830335839043,0.5140769368556396,0.11657084266573596,0.7455670215903438,0.14222562789987322,,
Farm B,R05P6179775281,CART,0.5626100566676537,0.3590817926161031,0.20352826405155053,0.6518305647371222,0.4015835234951384,0.2254191262778148,0.5819869566576963,0.10348791360202236,,
Farm B,R05P6179775281,CLARA_online,0.5626873472734399,0.36694618099712406,0.1957411662763131,0.6651633707139856,0.4104199149344879,0.11264705445951852,0.6444237269489197,0.09167471979381246,0.006525031081633894,0.0851496887121786
Farm B,R05P6179775281,EEE,0.5721596962438426,0.3811406744775541,0.1910190217662884,0.6532115105304395,0.42636878401362116,0.14019497172538506,0.6571729177665834,0.08639045847919306,0.011011412565986294,0.07537904591320678
Farm B,R05P6179775281,EnbPI-RH,0.5600738395532109,0.32060185334702446,0.23947198620618637,0.6004522093245476,0.3583476366759488,0.2400322633086801,0.40202617316780404,0.051569867977085605,,
