zone_or_farm,price_id,predictor,horizon_steps,target_coverage,method,excess_ERRF_pct
zone5,R01,GBR,24,0.59999999999999998,TSC,13.731721949057253
zone5,R01,GBR,24,0.69999999999999996,TSC,11.666595010046009
zone5,R01,GBR,24,0.80000000000000004,TSC,9.1729667141646765
zone5,R01,GBR,24,0.90000000000000002,TSC,4.9339434266722826
zone5,R01,GBR,24,0.94999999999999996,TSC,3.360535975121226
zone5,R01,GBR,24,0.98999999999999999,TSC,1.9376859482567843
zone5,R01,MLP,1,0.10000000000000001,TSC,11.719705650392287
zone5,R01,MLP,1,0.20000000000000001,TSC,15.220934467350201
zone5,R01,MLP,1,0.29999999999999999,TSC,17.492077388557313
zone5,R01,MLP,1,0.40000000000000002,TSC,18.941522429476976
zone5,R01,MLP,1,0.5,TSC,18.624497804815231
zone5,R01,MLP,1,0.59999999999999998,TSC,17.207373669310378
zone5,R01,MLP,1,0.69999999999999996,TSC,14.728848374179492
zone5,R01,MLP,1,0.80000000000000004,TSC,10.777772160827803
zone5,R01,MLP,1,0.90000000000000002,TSC,8.9498893621133178
zone5,R01,MLP,1,0.94999999999999996,TSC,9.50675105577381
zone5,R01,MLP,1,0.98999999999999999,TSC,12.257096050403593
zone5,R01,MLP,3,0.10000000000000001,TSC,10.551408847484801
zone5,R01,MLP,3,0.20000000000000001,TSC,13.673698376886323
zone5,R01,MLP,3,0.29999999999999999,TSC,15.492208114647488
zone5,R01,MLP,3,0.40000000000000002,TSC,15.866876505907701
zone5,R01,MLP,3,0.5,TSC,14.997580303141934
zone5,R01,MLP,3,0.59999999999999998,TSC,13.582979041271903
zone5,R01,MLP,3,0.69999999999999996,TSC,12.329175324718067
zone5,R01,MLP,3,0.80000000000000004,TSC,8.7982129604871275
zone5,R01,MLP,3,0.90000000000000002,TSC,5.8414240972185949
zone5,R01,MLP,3,0.94999999999999996,TSC,3.7864015762740788
zone5,R01,MLP,3,0.98999999999999999,TSC,5.2185925298945168
zone5,R01,MLP,6,0.10000000000000001,TSC,9.2730491185245789
zone5,R01,MLP,6,0.20000000000000001,TSC,11.814901220655338
zone5,R01,MLP,6,0.29999999999999999,TSC,12.75627656902687
zone5,R01,MLP,6,0.40000000000000002,TSC,12.286914828663885
zone5,R01,MLP,6,0.5,TSC,10.856892955397068
zone5,R01,MLP,6,0.59999999999999998,TSC,9.4275825527545543
zone5,R01,MLP,6,0.69999999999999996,TSC,8.4033265354971132
zone5,R01,MLP,6,0.80000000000000004,TSC,6.7116146585192382
zone5,R01,MLP,6,0.90000000000000002,TSC,4.0520932863537862
zone5,R01,MLP,6,0.94999999999999996,TSC,2.7871248139637483
zone5,R01,MLP,6,0.98999999999999999,TSC,4.1647478410256511
zone5,R01,MLP,12,0.10000000000000001,TSC,10.076855955688524
zone5,R01,MLP,12,0.20000000000000001,TSC,12.626295728569081
zone5,R01,MLP,12,0.29999999999999999,TSC,14.319664006971733
zone5,R01,MLP,12,0.40000000000000002,TSC,14.637229102435301
zone5,R01,MLP,12,0.5,TSC,13.044141243394169
zone5,R01,MLP,12,0.59999999999999998,TSC,11.58674432749287
zone5,R01,MLP,12,0.69999999999999996,TSC,8.2894197387724855
zone5,R01,MLP,12,0.80000000000000004,TSC,6.0151115769770058
zone5,R01,MLP,12,0.90000000000000002,TSC,3.3987582983210141
zone5,R01,MLP,12,0.94999999999999996,TSC,2.4845045816446421
zone5,R01,MLP,12,0.98999999999999999,TSC,1.8164353246391762
zone5,R01,MLP,24,0.10000000000000001,TSC,11.620828777320069
zone5,R01,MLP,24,0.20000000000000001,TSC,15.340327779375574
zone5,R01,MLP,24,0.29999999999999999,TSC,16.836999824829601
zone5,R01,MLP,24,0.40000000000000002,TSC,15.642085771295534
zone5,R01,MLP,24,0.5,TSC,14.301437157509799
zone5,R01,MLP,24,0.59999999999999998,TSC,11.396379139831359
zone5,R01,MLP,24,0.69999999999999996,TSC,8.3046571057693299
zone5,R01,MLP,24,0.80000000000000004,TSC,4.2486938778099503
zone5,R01,MLP,24,0.90000000000000002,TSC,1.7814031156640819
zone5,R01,MLP,24,0.94999999999999996,TSC,1.0442372480198747
zone5,R01,MLP,24,0.98999999999999999,TSC,0.9773077576543665
zone5,R01,QRLSTM,1,0.10000000000000001,TSC,11.67872973522115
zone5,R01,QRLSTM,1,0.20000000000000001,TSC,14.257697710946204
zone5,R01,QRLSTM,1,0.29999999999999999,TSC,16.0121327203832
zone5,R01,QRLSTM,1,0.40000000000000002,TSC,16.465138180785345
zone5,R01,QRLSTM,1,0.5,TSC,15.617489036791476
zone5,R01,QRLSTM,1,0.59999999999999998,TSC,15.538545962771311
zone5,R01,QRLSTM,1,0.69999999999999996,TSC,13.851922566338558
zone5,R01,QRLSTM,1,0.80000000000000004,TSC,11.857467216698648
zone5,R01,QRLSTM,1,0.90000000000000002,TSC,9.7300606928538702
zone5,R01,QRLSTM,1,0.94999999999999996,TSC,8.9920297882582148
zone5,R01,QRLSTM,1,0.98999999999999999,TSC,5.7008429229021162
zone5,R01,QRLSTM,3,0.10000000000000001,TSC,10.554007296114843
zone5,R01,QRLSTM,3,0.20000000000000001,TSC,13.178436543045935
zone5,R01,QRLSTM,3,0.29999999999999999,TSC,14.73054034017709
zone5,R01,QRLSTM,3,0.40000000000000002,TSC,15.178099397123157
zone5,R01,QRLSTM,3,0.5,TSC,15.393745312644835
zone5,R01,QRLSTM,3,0.59999999999999998,TSC,14.770997310391888
zone5,R01,QRLSTM,3,0.69999999999999996,TSC,13.065656735609664
zone5,R01,QRLSTM,3,0.80000000000000004,TSC,11.201255986088142
zone5,R01,QRLSTM,3,0.90000000000000002,TSC,7.8326867870115668
zone5,R01,QRLSTM,3,0.94999999999999996,TSC,4.36322476294142
zone5,R01,QRLSTM,3,0.98999999999999999,TSC,2.5290079086220052
zone5,R01,QRLSTM,6,0.10000000000000001,TSC,9.9666884577422898
zone5,R01,QRLSTM,6,0.20000000000000001,TSC,13.508661883711914
zone5,R01,QRLSTM,6,0.29999999999999999,TSC,15.137963849563807
zone5,R01,QRLSTM,6,0.40000000000000002,TSC,14.815420394732271
zone5,R01,QRLSTM,6,0.5,TSC,14.151047266756112
zone5,R01,QRLSTM,6,0.59999999999999998,TSC,13.387820377376514
zone5,R01,QRLSTM,6,0.69999999999999996,TSC,11.360621379248492
zone5,R01,QRLSTM,6,0.80000000000000004,TSC,9.5760526910931176
zone5,R01,QRLSTM,6,0.90000000000000002,TSC,6.5615646444538767
zone5,R01,QRLSTM,6,0.94999999999999996,TSC,3.9765890857163866
zone5,R01,QRLSTM,6,0.98999999999999999,TSC,2.6450271655261259
zone5,R01,QRLSTM,12,0.10000000000000001,TSC,9.8056881614405622
zone5,R01,QRLSTM,12,0.20000000000000001,TSC,13.214934630867226
zone5,R01,QRLSTM,12,0.29999999999999999,TSC,14.027203832804824
zone5,R01,QRLSTM,12,0.40000000000000002,TSC,13.572502536765363
zone5,R01,QRLSTM,12,0.5,TSC,12.474009738434798
zone5,R01,QRLSTM,12,0.59999999999999998,TSC,10.991510580443586
zone5,R01,QRLSTM,12,0.69999999999999996,TSC,9.427512686890438
zone5,R01,QRLSTM,12,0.80000000000000004,TSC,7.27621369374023
zone5,R01,QRLSTM,12,0.90000000000000002,TSC,4.3302985054610721
zone5,R01,QRLSTM,12,0.94999999999999996,TSC,3.5756031395077326
zone5,R01,QRLSTM,12,0.98999999999999999,TSC,2.2311816730001821
zone5,R01,QRLSTM,24,0.10000000000000001,TSC,11.590442703383165
zone5,R01,QRLSTM,24,0.20000000000000001,TSC,16.101318513134764
zone5,R01,QRLSTM,24,0.29999999999999999,TSC,17.680614258569971
zone5,R01,QRLSTM,24,0.40000000000000002,TSC,17.109066168637298
zone5,R01,QRLSTM,24,0.5,TSC,16.206303781368735
zone5,R01,QRLSTM,24,0.59999999999999998,TSC,12.953877040974371
zone5,R01,QRLSTM,24,0.69999999999999996,TSC,8.2713649464982488
zone5,R01,QRLSTM,24,0.80000000000000004,TSC,4.9361331417233867
zone5,R01,QRLSTM,24,0.90000000000000002,TSC,4.0370192481840039
zone5,R01,QRLSTM,24,0.94999999999999996,TSC,2.7973936591444204
zone5,R01,QRLSTM,24,0.98999999999999999,TSC,1.1245416685795817
zone5,R01,Ridge,1,0.10000000000000001,TSC,12.007347773432397
zone5,R01,Ridge,1,0.20000000000000001,TSC,15.320393857870052
zone5,R01,Ridge,1,0.29999999999999999,TSC,17.174188516636502
zone5,R01,Ridge,1,0.40000000000000002,TSC,18.168724488266275
zone5,R01,Ridge,1,0.5,TSC,19.107028524098869
zone5,R01,Ridge,1,0.59999999999999998,TSC,18.548233128161719
zone5,R01,Ridge,1,0.69999999999999996,TSC,17.662980974592045
zone5,R01,Ridge,1,0.80000000000000004,TSC,15.792809513731942
zone5,R01,Ridge,1,0.90000000000000002,TSC,13.367375949556347
zone5,R01,Ridge,1,0.94999999999999996,TSC,11.505042724813897
zone5,R01,Ridge,1,0.98999999999999999,TSC,9.8182594044974323
zone5,R01,Ridge,3,0.10000000000000001,TSC,11.20388481292547
zone5,R01,Ridge,3,0.20000000000000001,TSC,15.473350232131878
zone5,R01,Ridge,3,0.29999999999999999,TSC,16.609457761200552
zone5,R01,Ridge,3,0.40000000000000002,TSC,17.25101245688392
zone5,R01,Ridge,3,0.5,TSC,16.878824726834239
zone5,R01,Ridge,3,0.59999999999999998,TSC,15.84277707047621
zone5,R01,Ridge,3,0.69999999999999996,TSC,14.958815584279916
zone5,R01,Ridge,3,0.80000000000000004,TSC,12.926289214558606
zone5,R01,Ridge,3,0.90000000000000002,TSC,10.268048195659718
zone5,R01,Ridge,3,0.94999999999999996,TSC,8.6861394975071615
zone5,R01,Ridge,3,0.98999999999999999,TSC,7.9049577548348182
zone5,R01,Ridge,6,0.10000000000000001,TSC,11.558961078288664
zone5,R01,Ridge,6,0.20000000000000001,TSC,15.207086946883042
zone5,R01,Ridge,6,0.29999999999999999,TSC,15.650136458305397
zone5,R01,Ridge,6,0.40000000000000002,TSC,15.576090245919083
zone5,R01,Ridge,6,0.5,TSC,15.552777391523719
zone5,R01,Ridge,6,0.59999999999999998,TSC,14.520953890941723
zone5,R01,Ridge,6,0.69999999999999996,TSC,15.054588963517258
zone5,R01,Ridge,6,0.80000000000000004,TSC,13.072023030773705
zone5,R01,Ridge,6,0.90000000000000002,TSC,10.327908299744282
zone5,R01,Ridge,6,0.94999999999999996,TSC,8.8153163468994258
zone5,R01,Ridge,6,0.98999999999999999,TSC,5.2896916622013235
zone5,R01,Ridge,12,0.10000000000000001,TSC,11.381819343894728
zone5,R01,Ridge,12,0.20000000000000001,TSC,15.823868337072255
zone5,R01,Ridge,12,0.29999999999999999,TSC,15.775478088428585
zone5,R01,Ridge,12,0.40000000000000002,TSC,16.355635944979841
zone5,R01,Ridge,12,0.5,TSC,16.151007093336169
zone5,R01,Ridge,12,0.59999999999999998,TSC,14.814409317370835
zone5,R01,Ridge,12,0.69999999999999996,TSC,13.292404135128578
zone5,R01,Ridge,12,0.80000000000000004,TSC,12.090193436243378
zone5,R01,Ridge,12,0.90000000000000002,TSC,8.3112326968871173
zone5,R01,Ridge,12,0.94999999999999996,TSC,6.2828997999505809
zone5,R01,Ridge,12,0.98999999999999999,TSC,2.1492514252354544
zone5,R01,Ridge,24,0.10000000000000001,TSC,13.367852604702101
zone5,R01,Ridge,24,0.20000000000000001,TSC,18.184887469293631
zone5,R01,Ridge,24,0.29999999999999999,TSC,18.539968591824206
zone5,R01,Ridge,24,0.40000000000000002,TSC,18.84250506786551
zone5,R01,Ridge,24,0.5,TSC,16.729195051243462
zone5,R01,Ridge,24,0.59999999999999998,TSC,16.219979314541909
zone5,R01,Ridge,24,0.69999999999999996,TSC,14.210995331585409
zone5,R01,Ridge,24,0.80000000000000004,TSC,11.079026416049654
zone5,R01,Ridge,24,0.90000000000000002,TSC,5.2977136335790931
zone5,R01,Ridge,24,0.94999999999999996,TSC,3.4925155539097474
zone5,R01,Ridge,24,0.98999999999999999,TSC,0.61831054079777292
zone5,R02,GBR,1,0.10000000000000001,TSC,2.0257837649451771
zone5,R02,GBR,1,0.20000000000000001,TSC,4.3095572236129032
zone5,R02,GBR,1,0.29999999999999999,TSC,6.8681117288466931
zone5,R02,GBR,1,0.40000000000000002,TSC,8.7520278861719092
zone5,R02,GBR,1,0.5,TSC,10.345457515295763
zone5,R02,GBR,1,0.59999999999999998,TSC,11.934662819782016
zone5,R02,GBR,1,0.69999999999999996,TSC,12.352002853577249
zone5,R02,GBR,1,0.80000000000000004,TSC,12.376497472769742
zone5,R02,GBR,1,0.90000000000000002,TSC,10.521826988187733
zone5,R02,GBR,1,0.94999999999999996,TSC,8.233081186653223
zone5,R02,GBR,1,0.98999999999999999,TSC,3.2501836907989246
zone5,R02,GBR,3,0.10000000000000001,TSC,1.9938425111943214
zone5,R02,GBR,3,0.20000000000000001,TSC,4.3178656788668501
zone5,R02,GBR,3,0.29999999999999999,TSC,6.7587052361253619
zone5,R02,GBR,3,0.40000000000000002,TSC,9.2692780981556986
zone5,R02,GBR,3,0.5,TSC,10.547898752372875
zone5,R02,GBR,3,0.59999999999999998,TSC,11.39205545483768
zone5,R02,GBR,3,0.69999999999999996,TSC,11.264798232538142
zone5,R02,GBR,3,0.80000000000000004,TSC,10.71900476386325
zone5,R02,GBR,3,0.90000000000000002,TSC,8.384043847943401
zone5,R02,GBR,3,0.94999999999999996,TSC,6.2288765889323416
zone5,R02,GBR,3,0.98999999999999999,TSC,4.5951695083137345
zone5,R02,GBR,6,0.10000000000000001,TSC,2.0999731585565229
zone5,R02,GBR,6,0.20000000000000001,TSC,4.4922835366642433
zone5,R02,GBR,6,0.29999999999999999,TSC,6.3549596932063857
zone5,R02,GBR,6,0.40000000000000002,TSC,7.9795574668247271
zone5,R02,GBR,6,0.5,TSC,8.659579647697857
zone5,R02,GBR,6,0.59999999999999998,TSC,10.157241144728557
zone5,R02,GBR,6,0.69999999999999996,TSC,10.641255968135322
zone5,R02,GBR,6,0.80000000000000004,TSC,9.7986135534299468
zone5,R02,GBR,6,0.90000000000000002,TSC,8.2785864952175316
zone5,R02,GBR,6,0.94999999999999996,TSC,6.7162094350369017
zone5,R02,GBR,6,0.98999999999999999,TSC,2.9872022722092995
zone5,R02,GBR,12,0.10000000000000001,TSC,2.0160312890329379
zone5,R02,GBR,12,0.20000000000000001,TSC,5.1165749863666843
zone5,R02,GBR,12,0.29999999999999999,TSC,7.3837131181189175
zone5,R02,GBR,12,0.40000000000000002,TSC,8.7796581242809211
zone5,R02,GBR,12,0.5,TSC,9.6193121818670448
zone5,R02,GBR,12,0.59999999999999998,TSC,10.03098322562721
zone5,R02,GBR,12,0.69999999999999996,TSC,9.9649922010769387
zone5,R02,GBR,12,0.80000000000000004,TSC,9.5604410961622541
zone5,R02,GBR,12,0.90000000000000002,TSC,7.5721081925681721
zone5,R02,GBR,12,0.94999999999999996,TSC,5.8571535429501775
zone5,R02,GBR,12,0.98999999999999999,TSC,3.3997357100955083
zone5,R02,GBR,24,0.10000000000000001,TSC,1.9991647419722369
zone5,R02,GBR,24,0.20000000000000001,TSC,4.1158403702014512
zone5,R02,GBR,24,0.29999999999999999,TSC,5.9640186945892903
zone5,R02,GBR,24,0.40000000000000002,TSC,7.8588002174939442
zone5,R02,GBR,24,0.5,TSC,8.9982580731281292
zone5,R02,GBR,24,0.59999999999999998,TSC,9.8813771345081634
zone5,R02,GBR,24,0.69999999999999996,TSC,9.2948646330293307
zone5,R02,GBR,24,0.80000000000000004,TSC,7.8776829285035932
zone5,R02,GBR,24,0.90000000000000002,TSC,4.5451004923704685
zone5,R02,GBR,24,0.94999999999999996,TSC,3.2199592167666768
zone5,R02,GBR,24,0.98999999999999999,TSC,1.8840801887308745
zone5,R02,MLP,1,0.10000000000000001,TSC,1.6749235936617479
zone5,R02,MLP,1,0.20000000000000001,TSC,3.694155839614166
zone5,R02,MLP,1,0.29999999999999999,TSC,5.8021232987673255
zone5,R02,MLP,1,0.40000000000000002,TSC,7.9697961909339199
zone5,R02,MLP,1,0.5,TSC,9.5409011464717253
zone5,R02,MLP,1,0.59999999999999998,TSC,10.431493431715921
zone5,R02,MLP,1,0.69999999999999996,TSC,10.334348363461189
zone5,R02,MLP,1,0.80000000000000004,TSC,8.6222973056025332
zone5,R02,MLP,1,0.90000000000000002,TSC,8.0794250979693505
zone5,R02,MLP,1,0.94999999999999996,TSC,9.0312216546330593
zone5,R02,MLP,1,0.98999999999999999,TSC,12.062027828408173
zone5,R02,MLP,3,0.10000000000000001,TSC,1.589383538208522
zone5,R02,MLP,3,0.20000000000000001,TSC,3.661090160273095
zone5,R02,MLP,3,0.29999999999999999,TSC,5.6748790664878923
zone5,R02,MLP,3,0.40000000000000002,TSC,7.4076918264591507
zone5,R02,MLP,3,0.5,TSC,8.4175727530252367
zone5,R02,MLP,3,0.59999999999999998,TSC,8.8804732059696292
zone5,R02,MLP,3,0.69999999999999996,TSC,9.0068235962391441
zone5,R02,MLP,3,0.80000000000000004,TSC,7.1996152824126192
zone5,R02,MLP,3,0.90000000000000002,TSC,5.2418176445711229
zone5,R02,MLP,3,0.94999999999999996,TSC,3.4849476461033646
zone5,R02,MLP,3,0.98999999999999999,TSC,5.1322068302978252
zone5,R02,MLP,6,0.10000000000000001,TSC,1.3636788570811076
zone5,R02,MLP,6,0.20000000000000001,TSC,3.1198324610473005
zone5,R02,MLP,6,0.29999999999999999,TSC,4.7059854183492567
zone5,R02,MLP,6,0.40000000000000002,TSC,5.8157005783420423
zone5,R02,MLP,6,0.5,TSC,6.3002344028710189
zone5,R02,MLP,6,0.59999999999999998,TSC,6.4289553107704789
zone5,R02,MLP,6,0.69999999999999996,TSC,6.3984996922265891
zone5,R02,MLP,6,0.80000000000000004,TSC,5.4996266357358881
zone5,R02,MLP,6,0.90000000000000002,TSC,3.5236167888029302
zone5,R02,MLP,6,0.94999999999999996,TSC,2.4802721426594676
zone5,R02,MLP,6,0.98999999999999999,TSC,4.0362287399679619
zone5,R02,MLP,12,0.10000000000000001,TSC,1.5201749030562706
zone5,R02,MLP,12,0.20000000000000001,TSC,3.3965522430770445
zone5,R02,MLP,12,0.29999999999999999,TSC,5.4307323301504784
zone5,R02,MLP,12,0.40000000000000002,TSC,6.9371684160457692
zone5,R02,MLP,12,0.5,TSC,7.33170601849229
zone5,R02,MLP,12,0.59999999999999998,TSC,7.4152138050605831
zone5,R02,MLP,12,0.69999999999999996,TSC,6.0999193500935078
zone5,R02,MLP,12,0.80000000000000004,TSC,4.9031977903761792
zone5,R02,MLP,12,0.90000000000000002,TSC,2.8702458643342421
zone5,R02,MLP,12,0.94999999999999996,TSC,2.210099588461989
zone5,R02,MLP,12,0.98999999999999999,TSC,1.7083896420796441
zone5,R02,MLP,24,0.10000000000000001,TSC,1.5286857842507606
zone5,R02,MLP,24,0.20000000000000001,TSC,3.6366535563463254
zone5,R02,MLP,24,0.29999999999999999,TSC,5.5332379250213837
zone5,R02,MLP,24,0.40000000000000002,TSC,6.4796271095484359
zone5,R02,MLP,24,0.5,TSC,6.965608330476436
zone5,R02,MLP,24,0.59999999999999998,TSC,6.4196585342647383
zone5,R02,MLP,24,0.69999999999999996,TSC,5.3174283620400553
zone5,R02,MLP,24,0.80000000000000004,TSC,2.9791318002720057
zone5,R02,MLP,24,0.90000000000000002,TSC,1.5146269760651254
zone5,R02,MLP,24,0.94999999999999996,TSC,0.90261714264976423
zone5,R02,MLP,24,0.98999999999999999,TSC,0.87950902293743027
zone5,R02,QRLSTM,1,0.10000000000000001,TSC,1.8888598233130383
zone5,R02,QRLSTM,1,0.20000000000000001,TSC,3.8342577533784672
zone5,R02,QRLSTM,1,0.29999999999999999,TSC,5.9468843458707177
zone5,R02,QRLSTM,1,0.40000000000000002,TSC,7.8008065545944527
zone5,R02,QRLSTM,1,0.5,TSC,8.9661296179077254
zone5,R02,QRLSTM,1,0.59999999999999998,TSC,10.359985138416272
zone5,R02,QRLSTM,1,0.69999999999999996,TSC,10.488563750781532
zone5,R02,QRLSTM,1,0.80000000000000004,TSC,9.9172268601119171
zone5,R02,QRLSTM,1,0.90000000000000002,TSC,8.9125185539577814
zone5,R02,QRLSTM,1,0.94999999999999996,TSC,8.6015421673216075
zone5,R02,QRLSTM,1,0.98999999999999999,TSC,5.6475079847758458
zone5,R02,QRLSTM,3,0.10000000000000001,TSC,1.7143400541438591
zone5,R02,QRLSTM,3,0.20000000000000001,TSC,3.6784582389272735
zone5,R02,QRLSTM,3,0.29999999999999999,TSC,5.7549885326677153
zone5,R02,QRLSTM,3,0.40000000000000002,TSC,7.5244346513085647
zone5,R02,QRLSTM,3,0.5,TSC,9.1519997317686119
zone5,R02,QRLSTM,3,0.59999999999999998,TSC,10.078207922591664
zone5,R02,QRLSTM,3,0.69999999999999996,TSC,9.9833979892621549
zone5,R02,QRLSTM,3,0.80000000000000004,TSC,9.43439747631556
zone5,R02,QRLSTM,3,0.90000000000000002,TSC,7.2030475588808374
zone5,R02,QRLSTM,3,0.94999999999999996,TSC,4.1820360136607615
zone5,R02,QRLSTM,3,0.98999999999999999,TSC,2.5038734630452142
zone5,R02,QRLSTM,6,0.10000000000000001,TSC,1.7179727557765645
zone5,R02,QRLSTM,6,0.20000000000000001,TSC,3.8751210787796531
zone5,R02,QRLSTM,6,0.29999999999999999,TSC,5.899774574971639
zone5,R02,QRLSTM,6,0.40000000000000002,TSC,7.235067133900297
zone5,R02,QRLSTM,6,0.5,TSC,8.2588329636929423
zone5,R02,QRLSTM,6,0.59999999999999998,TSC,8.9135885845242235
zone5,R02,QRLSTM,6,0.69999999999999996,TSC,8.538598070102065
zone5,R02,QRLSTM,6,0.80000000000000004,TSC,7.9973475567687302
zone5,R02,QRLSTM,6,0.90000000000000002,TSC,5.9642097498374458
zone5,R02,QRLSTM,6,0.94999999999999996,TSC,3.7115076407275849
zone5,R02,QRLSTM,6,0.98999999999999999,TSC,2.5875945504412412
zone5,R02,QRLSTM,12,0.10000000000000001,TSC,1.5360765668543719
zone5,R02,QRLSTM,12,0.20000000000000001,TSC,3.5673780231185725
zone5,R02,QRLSTM,12,0.29999999999999999,TSC,5.1292830429850333
zone5,R02,QRLSTM,12,0.40000000000000002,TSC,6.1661614414446397
zone5,R02,QRLSTM,12,0.5,TSC,6.7663753697949636
zone5,R02,QRLSTM,12,0.59999999999999998,TSC,6.8057648932217996
zone5,R02,QRLSTM,12,0.69999999999999996,TSC,6.3932523457038037
zone5,R02,QRLSTM,12,0.80000000000000004,TSC,5.5544267795498037
zone5,R02,QRLSTM,12,0.90000000000000002,TSC,3.7207863086490489
zone5,R02,QRLSTM,12,0.94999999999999996,TSC,3.2777932382500818
zone5,R02,QRLSTM,12,0.98999999999999999,TSC,2.12519165466869
zone5,R02,QRLSTM,24,0.10000000000000001,TSC,1.4238007587181301
zone5,R02,QRLSTM,24,0.20000000000000001,TSC,3.4455345547174998
zone5,R02,QRLSTM,24,0.29999999999999999,TSC,5.244319932491659
zone5,R02,QRLSTM,24,0.40000000000000002,TSC,6.4622662766019801
zone5,R02,QRLSTM,24,0.5,TSC,7.4689646778358876
zone5,R02,QRLSTM,24,0.59999999999999998,TSC,6.9814891866550877
zone5,R02,QRLSTM,24,0.69999999999999996,TSC,5.1338433001580919
zone5,R02,QRLSTM,24,0.80000000000000004,TSC,3.3314209537113726
zone5,R02,QRLSTM,24,0.90000000000000002,TSC,3.2662521956191792
zone5,R02,QRLSTM,24,0.94999999999999996,TSC,2.370794002827914
zone5,R02,QRLSTM,24,0.98999999999999999,TSC,0.99143935961185647
zone5,R02,Ridge,1,0.10000000000000001,TSC,1.6404651871498421
zone5,R02,Ridge,1,0.20000000000000001,TSC,3.7574568199443714
zone5,R02,Ridge,1,0.29999999999999999,TSC,5.919213868164297
zone5,R02,Ridge,1,0.40000000000000002,TSC,8.1082241623137374
zone5,R02,Ridge,1,0.5,TSC,10.243314112440105
zone5,R02,Ridge,1,0.59999999999999998,TSC,11.756824062505689
zone5,R02,Ridge,1,0.69999999999999996,TSC,12.794688680834332
zone5,R02,Ridge,1,0.80000000000000004,TSC,12.867509888111783
zone5,R02,Ridge,1,0.90000000000000002,TSC,12.027188290152946
zone5,R02,Ridge,1,0.94999999999999996,TSC,10.909844225791643
zone5,R02,Ridge,1,0.98999999999999999,TSC,9.6827243002917776
zone5,R02,Ridge,3,0.10000000000000001,TSC,1.6442985535490173
zone5,R02,Ridge,3,0.20000000000000001,TSC,4.1579197699004089
zone5,R02,Ridge,3,0.29999999999999999,TSC,6.3423554399980153
zone5,R02,Ridge,3,0.40000000000000002,TSC,8.3067767448832477
zone5,R02,Ridge,3,0.5,TSC,9.68244992729419
zone5,R02,Ridge,3,0.59999999999999998,TSC,10.650821082682072
zone5,R02,Ridge,3,0.69999999999999996,TSC,11.360615040288756
zone5,R02,Ridge,3,0.80000000000000004,TSC,10.799688011721976
zone5,R02,Ridge,3,0.90000000000000002,TSC,9.3588700313500297
zone5,R02,Ridge,3,0.94999999999999996,TSC,8.2467194916883368
zone5,R02,Ridge,3,0.98999999999999999,TSC,7.7790885108073526
zone5,R02,Ridge,6,0.10000000000000001,TSC,1.8125635686081054
zone5,R02,Ridge,6,0.20000000000000001,TSC,4.2265833746182535
zone5,R02,Ridge,6,0.29999999999999999,TSC,6.3714204427630872
zone5,R02,Ridge,6,0.40000000000000002,TSC,8.1034756420767184
zone5,R02,Ridge,6,0.5,TSC,9.7831438165301154
zone5,R02,Ridge,6,0.59999999999999998,TSC,10.381632548287701
zone5,R02,Ridge,6,0.69999999999999996,TSC,11.72628574944552
zone5,R02,Ridge,6,0.80000000000000004,TSC,11.042465261413593
zone5,R02,Ridge,6,0.90000000000000002,TSC,9.3330730973750988
zone5,R02,Ridge,6,0.94999999999999996,TSC,8.222067195228199
zone5,R02,Ridge,6,0.98999999999999999,TSC,5.1469668732887941
zone5,R02,Ridge,12,0.10000000000000001,TSC,1.831541720145613
zone5,R02,Ridge,12,0.20000000000000001,TSC,4.6909170912517784
zone5,R02,Ridge,12,0.29999999999999999,TSC,6.9018061508913542
zone5,R02,Ridge,12,0.40000000000000002,TSC,8.9601182572406568
zone5,R02,Ridge,12,0.5,TSC,10.071224016706037
zone5,R02,Ridge,12,0.59999999999999998,TSC,10.066380385240169
zone5,R02,Ridge,12,0.69999999999999996,TSC,9.9618465697308256
zone5,R02,Ridge,12,0.80000000000000004,TSC,9.9172650502782353
zone5,R02,Ridge,12,0.90000000000000002,TSC,7.3751804437675039
zone5,R02,Ridge,12,0.94999999999999996,TSC,5.7738657346910527
zone5,R02,Ridge,12,0.98999999999999999,TSC,2.0810038972680189
zone5,R02,Ridge,24,0.10000000000000001,TSC,2.208482569890835
zone5,R02,Ridge,24,0.20000000000000001,TSC,5.2645992055305069
zone5,R02,Ridge,24,0.29999999999999999,TSC,7.4260378316012732
zone5,R02,Ridge,24,0.40000000000000002,TSC,9.3811203785440398
zone5,R02,Ridge,24,0.5,TSC,9.8939199612402042
zone5,R02,Ridge,24,0.59999999999999998,TSC,10.823421440320624
zone5,R02,Ridge,24,0.69999999999999996,TSC,10.429536872662215
zone5,R02,Ridge,24,0.80000000000000004,TSC,8.7857436247948506
zone5,R02,Ridge,24,0.90000000000000002,TSC,4.3924602842002614
zone5,R02,Ridge,24,0.94999999999999996,TSC,3.0947269846665515
zone5,R02,Ridge,24,0.98999999999999999,TSC,0.59255602030139354
zone5,R05P6179775281,GBR,1,0.10000000000000001,TSC,4.1521210488726368
zone5,R05P6179775281,GBR,1,0.20000000000000001,TSC,3.0038071905357677
zone5,R05P6179775281,GBR,1,0.29999999999999999,TSC,1.117108296027336
zone5,R05P6179775281,GBR,1,0.40000000000000002,TSC,0
