farm_id,price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
FarmA,rho_20,overall,EEE,1.2570646246826096,0.38416608121713636,0.8728985434654738,0.6430850389542309,0.4151966678268556,0.18869044070968252,0.5960602803068846,0.09377452762159244,0.019143047115821446,0.07463148050577097
FarmA,rho_20,overall,EnbPI-RH,1.4625674208682893,0.326967949965336,1.1355994709029524,0.6051555245509019,0.3509291046225847,0.2897778179087549,0.42143877091410503,0.07166858632326423,0.027141340838259823,0.04452724548500432
FarmA,rho_20,overall,LinUCB,1.1983996389734295,0.43981203856185486,0.7585876004115776,0.7214288326908537,0.4777202154051898,0.08341042889999786,0.7781811698358845,0.14973668173285754,0.006815266866799916,0.14292141486605756
FarmA,rho_20,overall,Static,1.5023075719237402,0.3186980109314172,1.183609560992322,0.5964856857997352,0.341637038292339,0.3292677214807976,0.4042309503834691,0.07988251651133713,0.0358020755697675,0.04408044094156955
FarmA,rho_20,overall,TSC,1.1940364935468004,0.47160031046889106,0.7224361830779142,0.7393254566503121,0.5134373748512936,0.027436149072482076,0.8312049112111453,0.15651148354018488,0.001112272097826053,0.1553992114423588
FarmA,rho_20,ramp,ACI,1.60546775416352,0.5287111862832433,1.076756567880279,0.6762305231865743,0.5749153854416136,0.03342884098573314,0.78115747520119,0.12893407037470256,0.0014907127548225865,0.12744335761987993
FarmA,rho_20,ramp,AgACI,1.5733929301933847,0.5548669737831882,1.018525956410201,0.6968754914593318,0.60430391072245,0.07940119655406513,0.7789958475852609,0.15061184855228613,0.005277346763807864,0.1453345017884783
FarmA,rho_20,ramp,CART,1.6475277813960538,0.487577539301285,1.1599502420947714,0.6266292668041235,0.5286978045630097,0.15983345215829659,0.6245940582334928,0.11122078918251571,0.01346785674952537,0.09775293243299034
FarmA,rho_20,ramp,CLARA,1.567581136484764,0.5403290492044779,1.0272520872802897,0.6900264427069361,0.5879691640047985,0.059946950307455955,0.7796362503165842,0.14316619418357934,0.0027569189956677237,0.1404092751879116
FarmA,rho_20,ramp,CLARA_cost_update,1.5642630537248687,0.5408788798449637,1.0233841738799088,0.6899312097182512,0.5885869512412992,0.06086972895293416,0.7769881920151245,0.14307323950792583,0.0028449239867930297,0.14022831552113282
FarmA,rho_20,ramp,CLARA_coverage_update,1.5662128796532457,0.5399219347997324,1.0262909448535167,0.6902247003283651,0.5875117320893538,0.054106220202696155,0.7817566008090027,0.1417644969472286,0.002516064950744006,0.1392484319964846
FarmA,rho_20,ramp,CLARA_frozen,1.5630218196601524,0.5390994362502654,1.0239223834098898,0.6887096818308093,0.5865875764157955,0.05722576100388303,0.77755440985888,0.1414588143635174,0.0027378249045020325,0.13872098945901537
