price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap,IS,below_floor
R02,overall,FEASIBLE_STATE_ORACLE,1.8667551605874746,1.4439653695110963,0.42278979107637793,0.59412270271939893,0.40478586151957374,0.1693084562017774,0.18699067883115111,0.053076228026963282,0.023390191074272655,0.029686036952690609,0.67092555845461388,0.077727272727272728
R02,overall,OUTCOME_ORACLE,1.762970620026699,1.4003195831986903,0.36265103682800875,0.56542850677165069,0.39252580918462859,0.26553043572225848,0.090122421923914647,0.053121115298988053,0.03773012113904322,0.015390994159944823,0.59397716321912686,0.42272727272727273
R02,overall,STATE_ORACLE,1.8128599977196891,1.3448083619838249,0.46805163573586406,0.56114906077076798,0.37693276951753141,0.30783545772410442,0.10615435286455203,0.061663828344852047,0.044409565611065911,0.017254262733786125,0.68031578521506364,0.50136363636363634
R02,overall,WIDTH_ONLY,1.7909786691734311,1.3018139195388962,0.4891647496345346,0.54435937235765341,0.36485567894311338,0.38195324857482887,0.06767253764141723,0.067105564788730976,0.055422383388502791,0.011683181400228181,0.6909001873004943,0.66454545454545455
R02,ramp,CLARA,2.0924437152375046,1.6162868214439894,0.47615689379351495,0.57679181060954554,0.45306861139234805,0.1818359103247072,0.17905468308317782,0.053847679498547477,0.025464138511988275,0.028383540986559173,0.75454544522315115,0.30727272727272725
R02,ramp,FEASIBLE_STATE_ORACLE,2.0841768798442106,1.6062352199561147,0.47794165988809578,0.57476247233615774,0.45024512782833853,0.19238372388440306,0.16354314888901894,0.053029556736431151,0.026632378978878303,0.026397177757552827,0.75742625815459308,0.32954545454545453
R02,ramp,OUTCOME_ORACLE,1.9442224274162956,1.5120524262866553,0.4321700011296401,0.52397762811353121,0.42378928690995127,0.29852568256373119,0.074156055984136632,0.055701573857894968,0.042549689893041018,0.013151883964853945,0.67244622143074062,0.68863636363636371
R02,ramp,STATE_ORACLE,1.9932671326125635,1.4345686519788861,0.55869848063367766,0.5165204962949943,0.40202418176731919,0.344033030229833,0.089020670828524828,0.064923483393001621,0.050095645167184275,0.01482783822581733,0.77832348347538383,0.77954545454545454
R02,ramp,WIDTH_ONLY,1.9732336186888755,1.3931233281914879,0.58011029049738805,0.50210519225478634,0.39038223688321871,0.4190270434763444,0.054577858296368117,0.0712135968406859,0.061417591490940879,0.0097960053497449968,0.79072361298351601,0.84136363636363642
R05P6179775281,ordinary,CLARA,2.361845240861407,1.4660119717040825,0.89583326915732475,0.67394484668201216,0.41117233963300714,0.064063194895159686,0.53888842065452214,0.096096578791868628,0.00715779655667949,0.088938782235189126,0.61768029578532324,0.0045454545454545452
R05P6179775281,ordinary,FEASIBLE_STATE_ORACLE,2.3293199151300046,1.4644251756472426,0.86489473948276152,0.67640473287257952,0.41072661040355773,0.063788787048421364,0.53802510415976645,0.096159189995670594,0.0067908640221208084,0.089368325973549767,0.61349321059858419,0.0077272727272727267
R05P6179775281,ordinary,OUTCOME_ORACLE,2.0792339331514178,1.3961749794914824,0.68305895365993519,0.69345143650513008,0.39155520698901825,0.013473761668668847,0.63679293860830344,0.098864101117973641,0.0015259257067137767,0.097338175411259872,0.52477845099702292,0
R05P6179775281,ordinary,STATE_ORACLE,2.3106141835324676,1.4314679183939518,0.87914626513851601,0.66970022431628151,0.40146895387173431,0.11451331816464068,0.50203076358060605,0.097407187341417317,0.012948734947242488,0.084458452394174807,0.61608810653288315,0.03727272727272727
R05P6179775281,ordinary,WIDTH_ONLY,2.4266254700307077,1.2311359378497451,1.1954895321809627,0.57349289430957762,0.34519592562897955,0.34595360656359675,0.081549390726374058,0.063094194559073197,0.04943500934576045,0.013659185213312736,0.62892175095825109,0.34363636363636363
R05P6179775281,overall,CLARA,2.5655471010626192,1.6136891706996441,0.95185793036297495,0.66345057980367739,0.45246108657253636,0.074425693928616365,0.51658793435110373,0.092865158658659436,0.0085312374222248025,0.084333921236434614,0.67220294991523288,0.016818181818181819
